UserID,Age,Gender,TotalCoursesEnrolled,AvgSpending,AvgCourseRating,DiversityScore,FirstEnrollDate,LastEnrollDate,PreferredCategory,PreferredLevel,ActiveDays,EnrollmentFrequency,LearningDepthIndex,Cluster,AvgCoursesPerCategory,DistanceToCentroid,SegmentName
U01607,25,Male,1,89.59,2.68,1,2025-01-12,2025-01-12,Artificial Intelligence,Intermediate,1,1.0,0.0,3,1.0,2.3214026520749456,Casual Beginners
U01608,15,Female,1,0.0,1.73,1,2025-04-18,2025-04-18,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.8361193626159538,Casual Beginners
U01609,15,Male,1,0.0,2.2,1,2025-08-26,2025-08-26,Web Development,Beginner,1,1.0,0.0,3,1.0,2.9882121307213017,Casual Beginners
U01610,31,Male,1,0.0,2.01,1,2025-12-15,2025-12-15,Marketing,Advanced,1,1.0,1.0,0,1.0,2.228902647317586,Niche Specialists
U01611,27,Male,1,0.0,2.01,1,2025-07-01,2025-07-01,Marketing,Advanced,1,1.0,1.0,0,1.0,2.0080050851133207,Niche Specialists
U01612,29,Male,1,0.0,1.73,1,2025-02-28,2025-02-28,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.3647533942909917,Casual Beginners
U01613,25,Male,1,0.0,4.94,1,2025-03-30,2025-03-30,Cybersecurity,Beginner,1,1.0,0.0,3,1.0,2.277964905556619,Casual Beginners
U01614,17,Male,1,0.0,4.66,1,2025-12-25,2025-12-25,Digital Marketing,Intermediate,1,1.0,0.0,3,1.0,2.329195686163802,Casual Beginners
U01615,29,Male,1,0.0,1.81,1,2025-03-24,2025-03-24,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.0837997481710313,Niche Specialists
U01616,20,Male,1,0.0,3.32,1,2025-03-10,2025-03-10,Web Development,Beginner,1,1.0,0.0,3,1.0,2.261989452942268,Casual Beginners
U01617,21,Male,1,0.0,1.28,1,2025-10-19,2025-10-19,Programming,Beginner,1,1.0,0.0,3,1.0,2.8941607789822545,Casual Beginners
U01618,15,Female,13,69.14999999999999,3.129230769230769,8,2025-02-13,2025-12-07,Marketing,Advanced,298,0.0436241610738255,0.8333333333333334,1,1.625,2.4863515198190482,Power Learners
U01619,20,Female,1,490.9,4.55,1,2025-05-15,2025-05-15,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.8025390830239907,Premium One-Time Buyers
U01620,19,Female,1,0.0,4.44,1,2025-06-20,2025-06-20,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,1.9409396799683312,Casual Beginners
U01621,16,Female,2,0.0,1.905,2,2025-01-15,2025-05-09,Business,Advanced,115,0.017391304347826087,2.0,0,1.0,2.9936151490050475,Niche Specialists
U01622,15,Female,1,0.78,3.89,1,2025-03-01,2025-03-01,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.5191882652772835,Niche Specialists
U01623,23,Male,1,0.0,2.14,1,2025-12-09,2025-12-09,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,1.9098672493141975,Casual Beginners
U01624,34,Female,4,202.39,3.265,4,2025-10-20,2025-12-29,Artificial Intelligence,Advanced,71,0.056338028169014086,2.0,0,1.0,3.321810884561523,Niche Specialists
U01625,33,Female,3,131.42,3.2099999999999995,3,2025-08-09,2025-10-30,Cybersecurity,Intermediate,83,0.03614457831325301,0.0,2,1.0,2.7563803362482457,Premium One-Time Buyers
U01626,26,Female,1,0.0,4.14,1,2025-08-19,2025-08-19,Finance,Beginner,1,1.0,0.0,3,1.0,1.4525993808473432,Casual Beginners
U01627,23,Female,13,56.37384615384615,2.856923076923077,9,2025-01-14,2025-12-18,Cybersecurity,Beginner,339,0.038348082595870206,0.5,1,1.4444444444444444,1.4439377685463481,Power Learners
U01628,26,Male,14,112.60071428571429,2.5435714285714286,7,2025-03-08,2025-12-08,Business,Advanced,276,0.050724637681159424,1.2,1,2.0,1.8692357481308657,Power Learners
U01629,28,Female,1,53.86,2.47,1,2025-01-29,2025-01-29,Finance,Beginner,1,1.0,0.0,3,1.0,1.691299591394194,Casual Beginners
U01630,33,Male,1,0.0,3.02,1,2025-10-23,2025-10-23,Data Science,Intermediate,1,1.0,0.0,3,1.0,2.02802325612274,Casual Beginners
U01631,18,Female,2,197.13,1.435,2,2025-05-06,2025-10-17,Cybersecurity,Advanced,165,0.012121212121212121,1.0,0,1.0,2.777171284374312,Niche Specialists
U01632,21,Male,1,0.0,3.93,1,2025-04-16,2025-04-16,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,1.9071374733611284,Casual Beginners
U01633,34,Male,1,0.0,4.68,1,2025-07-11,2025-07-11,Project Management,Beginner,1,1.0,0.0,3,1.0,2.6859089787941524,Casual Beginners
U01634,35,Male,1,0.0,3.02,1,2025-12-02,2025-12-02,Data Science,Intermediate,1,1.0,0.0,3,1.0,2.2490573043004507,Casual Beginners
U01635,18,Female,14,53.08142857142857,2.9021428571428567,9,2025-03-19,2025-12-25,Business,Advanced,282,0.04964539007092199,1.4,1,1.5555555555555556,2.1230689289596665,Power Learners
U01636,19,Male,1,0.0,4.45,1,2025-05-09,2025-05-09,Design,Advanced,1,1.0,1.0,0,1.0,2.425192528304679,Niche Specialists
U01637,30,Male,13,120.56461538461538,3.713846153846154,9,2025-02-09,2025-10-06,Digital Marketing,Beginner,240,0.05416666666666667,0.2222222222222222,1,1.4444444444444444,1.917803417120428,Power Learners
U01638,26,Male,1,0.0,2.2,1,2025-08-26,2025-08-26,Web Development,Beginner,1,1.0,0.0,3,1.0,2.450026955802986,Casual Beginners
U01639,27,Male,1,0.0,2.43,1,2025-01-08,2025-01-08,Programming,Intermediate,1,1.0,0.0,3,1.0,2.0243570345774606,Casual Beginners
U01640,23,Female,1,0.0,4.72,1,2025-07-29,2025-07-29,Marketing,Intermediate,1,1.0,0.0,3,1.0,2.0642049793351784,Casual Beginners
U01641,17,Male,1,0.0,4.1,1,2025-05-10,2025-05-10,Finance,Intermediate,1,1.0,0.0,3,1.0,2.0632076687543726,Casual Beginners
U01642,26,Male,1,0.0,3.65,1,2025-05-18,2025-05-18,Data Science,Beginner,1,1.0,0.0,3,1.0,1.4880725093959168,Casual Beginners
U01643,25,Male,1,89.59,2.68,1,2025-12-28,2025-12-28,Artificial Intelligence,Intermediate,1,1.0,0.0,3,1.0,2.3214026520749456,Casual Beginners
U01644,23,Male,3,162.64000000000001,3.526666666666667,2,2025-03-27,2025-11-02,Business,Advanced,221,0.013574660633484163,1.0,0,1.5,2.2052449865811394,Niche Specialists
U01645,19,Male,3,0.26,3.3333333333333335,3,2025-04-02,2025-12-20,Business,Advanced,263,0.011406844106463879,2.0,0,1.0,2.707177651685261,Niche Specialists
U01646,28,Female,1,0.0,2.43,1,2025-05-09,2025-05-09,Programming,Intermediate,1,1.0,0.0,3,1.0,2.0225523211790715,Casual Beginners
U01647,17,Female,13,99.8223076923077,3.5084615384615385,9,2025-01-25,2025-12-15,Cybersecurity,Beginner,325,0.04,0.5,1,1.4444444444444444,1.9297421299674065,Power Learners
U01648,22,Female,4,29.615000000000002,2.4924999999999997,3,2025-05-06,2025-11-26,Machine Learning,Advanced,205,0.01951219512195122,1.5,0,1.3333333333333333,2.0211281710614926,Niche Specialists
U01649,35,Male,13,165.47153846153847,2.853846153846154,8,2025-01-01,2025-12-15,Artificial Intelligence,Intermediate,349,0.03724928366762178,1.0,1,1.625,2.884615496574114,Power Learners
U01650,33,Male,1,0.0,1.81,1,2025-01-01,2025-01-01,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.390800771968014,Niche Specialists
U01651,25,Female,1,212.39,3.15,1,2025-01-24,2025-01-24,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,1.8758939878599319,Niche Specialists
U01652,35,Male,2,163.995,2.72,2,2025-02-16,2025-10-09,Cybersecurity,Beginner,236,0.00847457627118644,0.0,2,1.0,2.6261256950845016,Premium One-Time Buyers
U01653,21,Female,1,0.0,2.61,1,2025-10-03,2025-10-03,Design,Advanced,1,1.0,1.0,0,1.0,1.63785211000976,Niche Specialists
U01654,22,Female,15,180.76933333333332,3.1113333333333335,9,2025-01-07,2025-11-02,Business,Advanced,300,0.05,1.3333333333333333,1,1.6666666666666667,1.9289670049612309,Power Learners
U01655,23,Male,1,0.0,1.81,1,2025-12-03,2025-12-03,Machine Learning,Advanced,1,1.0,1.0,0,1.0,1.9807453892488016,Niche Specialists
U01656,27,Male,12,76.5725,3.1283333333333334,8,2025-01-15,2025-12-03,Cybersecurity,Advanced,323,0.03715170278637771,1.25,1,1.5,1.6327364705485512,Power Learners
U01657,22,Female,1,0.0,3.65,1,2025-01-01,2025-01-01,Data Science,Beginner,1,1.0,0.0,3,1.0,1.5453888661071538,Casual Beginners
U01658,31,Female,1,177.34,3.89,1,2025-09-12,2025-09-12,Digital Marketing,Advanced,1,1.0,1.0,0,1.0,2.249045655241271,Niche Specialists
U01659,27,Female,3,180.12666666666667,3.1133333333333333,2,2025-01-17,2025-11-24,Project Management,Beginner,312,0.009615384615384616,0.3333333333333333,3,1.5,2.838649310209357,Casual Beginners
U01660,25,Female,2,47.605000000000004,3.02,1,2025-04-16,2025-10-07,Web Development,Advanced,175,0.011428571428571429,2.0,0,2.0,2.801287712966519,Niche Specialists
U01661,27,Female,1,0.0,3.32,1,2025-10-10,2025-10-10,Web Development,Beginner,1,1.0,0.0,3,1.0,2.0685720008688944,Casual Beginners
U01662,28,Male,15,143.62466666666666,3.3066666666666666,10,2025-01-26,2025-12-21,Finance,Advanced,330,0.045454545454545456,0.8333333333333334,1,1.5,1.7546265439606534,Power Learners
U01663,28,Female,2,0.0,3.0,2,2025-03-18,2025-04-25,Marketing,Beginner,39,0.05128205128205128,0.0,3,1.0,2.1401603293110605,Casual Beginners
U01664,23,Female,2,207.755,3.065,2,2025-11-05,2025-12-11,Artificial Intelligence,Intermediate,37,0.05405405405405406,0.0,2,1.0,2.1604700284631804,Premium One-Time Buyers
U01665,34,Female,4,0.0,3.9575,3,2025-02-11,2025-09-22,Data Science,Beginner,224,0.017857142857142856,0.0,3,1.3333333333333333,2.7126285047115943,Casual Beginners
U01666,28,Female,14,42.085,2.785,9,2025-01-10,2025-12-13,Design,Advanced,338,0.04142011834319527,1.0,1,1.5555555555555556,1.5329770137205496,Power Learners
U01667,23,Female,1,0.0,1.59,1,2025-08-01,2025-08-01,Finance,Advanced,1,1.0,1.0,0,1.0,2.0506003744989743,Niche Specialists
U01668,27,Female,1,0.0,1.13,1,2025-08-09,2025-08-09,Machine Learning,Beginner,1,1.0,0.0,3,1.0,2.7669565153827214,Casual Beginners
U01669,30,Female,2,26.93,3.575,2,2025-09-14,2025-09-15,Finance,Beginner,2,1.0,0.0,3,1.0,1.4917320264165461,Casual Beginners
U01670,19,Male,1,0.0,3.32,1,2025-10-21,2025-10-21,Web Development,Beginner,1,1.0,0.0,3,1.0,2.331821221016822,Casual Beginners
U01671,25,Male,15,55.99533333333333,2.9560000000000004,10,2025-01-10,2025-12-19,Finance,Beginner,344,0.0436046511627907,0.4444444444444444,1,1.5,1.6270920388622392,Power Learners
U01672,15,Male,1,0.0,4.51,1,2025-01-17,2025-01-17,Design,Beginner,1,1.0,0.0,3,1.0,2.4588555707858357,Casual Beginners
U01673,16,Male,1,0.0,1.73,1,2025-07-23,2025-07-23,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.7619161614919236,Casual Beginners
U01674,27,Female,14,87.43357142857143,2.9164285714285714,9,2025-02-19,2025-11-26,Cybersecurity,Beginner,281,0.0498220640569395,0.5714285714285714,1,1.5555555555555556,1.363103241434257,Power Learners
U01675,17,Male,1,394.26,1.35,1,2025-08-26,2025-08-26,Cybersecurity,Intermediate,1,1.0,0.0,2,1.0,2.9095380569070985,Premium One-Time Buyers
U01676,22,Male,1,0.0,4.79,1,2025-09-27,2025-09-27,Marketing,Advanced,1,1.0,1.0,0,1.0,2.713440164711744,Niche Specialists
U01677,22,Male,2,0.0,2.88,2,2025-03-07,2025-10-13,Business,Advanced,221,0.00904977375565611,2.0,0,1.0,2.4656001643654584,Niche Specialists
U01678,31,Female,1,0.0,4.73,1,2025-07-23,2025-07-23,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.1562063400827083,Casual Beginners
U01679,16,Female,1,0.0,4.45,1,2025-08-22,2025-08-22,Design,Advanced,1,1.0,1.0,0,1.0,2.6607427564940855,Niche Specialists
U01680,30,Male,1,0.0,2.0,1,2025-04-06,2025-04-06,Business,Advanced,1,1.0,1.0,0,1.0,2.234114463526665,Niche Specialists
U01681,33,Male,1,0.0,3.45,1,2025-01-25,2025-01-25,Project Management,Intermediate,1,1.0,0.0,3,1.0,2.284310086249223,Casual Beginners
U01682,21,Male,2,0.0,3.99,2,2025-08-05,2025-11-02,Digital Marketing,Beginner,90,0.022222222222222223,0.0,3,1.0,2.1933213053560174,Casual Beginners
U01683,19,Female,1,326.02,2.69,1,2025-10-06,2025-10-06,Business,Intermediate,1,1.0,0.0,2,1.0,2.059424707607,Premium One-Time Buyers
U01684,26,Female,2,0.0,1.9849999999999999,2,2025-06-29,2025-07-24,Cybersecurity,Advanced,26,0.07692307692307693,2.0,0,1.0,2.43569941539959,Niche Specialists
U01685,26,Female,1,0.0,1.73,1,2025-06-26,2025-06-26,Machine Learning,Intermediate,1,1.0,0.0,3,1.0,2.2620330203108066,Casual Beginners
U01686,32,Male,1,0.0,2.01,1,2025-11-16,2025-11-16,Marketing,Advanced,1,1.0,1.0,0,1.0,2.31058331777331,Niche Specialists
U01687,23,Female,2,0.0,3.885,1,2025-06-09,2025-09-17,Marketing,Advanced,101,0.019801980198019802,2.0,0,2.0,2.601590141968989,Niche Specialists
U01688,28,Female,2,0.0,3.15,2,2025-01-15,2025-03-26,Marketing,Advanced,71,0.028169014084507043,0.5,0,1.0,2.155755981483768,Niche Specialists
U01689,30,Female,1,0.0,3.32,1,2025-08-11,2025-08-11,Web Development,Beginner,1,1.0,0.0,3,1.0,2.1895503063465442,Casual Beginners
U01690,27,Male,4,0.0,4.3075,4,2025-02-21,2025-09-16,Artificial Intelligence,Beginner,208,0.019230769230769232,0.0,3,1.0,2.94660107582993,Casual Beginners
U01691,22,Male,1,37.89,1.3,1,2025-01-11,2025-01-11,Web Development,Advanced,1,1.0,1.0,0,1.0,2.874511142378893,Niche Specialists
U01692,26,Male,12,114.355,3.330833333333333,10,2025-03-15,2025-12-29,Artificial Intelligence,Advanced,290,0.041379310344827586,0.8333333333333334,1,1.2,1.853493649663686,Power Learners
U01693,21,Male,2,138.185,2.6950000000000003,2,2025-04-12,2025-08-11,Design,Advanced,122,0.01639344262295082,2.0,0,1.0,2.287823031337908,Niche Specialists
U01694,35,Male,1,342.61,4.84,1,2025-04-10,2025-04-10,Project Management,Intermediate,1,1.0,0.0,2,1.0,3.749663635693895,Premium One-Time Buyers
U01695,32,Male,13,112.16615384615385,3.06923076923077,9,2025-03-15,2025-11-26,Design,Advanced,257,0.05058365758754864,1.25,1,1.4444444444444444,1.875163933746259,Power Learners
U01696,31,Female,2,163.995,3.085,2,2025-09-17,2025-10-23,Digital Marketing,Beginner,37,0.05405405405405406,0.0,2,1.0,2.2605817320899617,Premium One-Time Buyers
U01697,35,Male,1,0.0,2.14,1,2025-03-30,2025-03-30,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,2.4569275240668182,Casual Beginners
U01698,28,Female,1,0.0,1.13,1,2025-09-11,2025-09-11,Machine Learning,Beginner,1,1.0,0.0,3,1.0,2.7880169992027266,Casual Beginners
U01699,23,Female,1,0.0,4.1,1,2025-02-19,2025-02-19,Finance,Intermediate,1,1.0,0.0,3,1.0,1.5401095887767486,Casual Beginners
U01700,25,Female,1,326.02,2.69,1,2025-11-28,2025-11-28,Business,Intermediate,1,1.0,0.0,2,1.0,1.8308052434995872,Premium One-Time Buyers
U01701,22,Male,1,117.68,2.57,1,2025-11-04,2025-11-04,Data Science,Advanced,1,1.0,1.0,0,1.0,1.6479156385155231,Niche Specialists
U01702,21,Female,14,68.35857142857142,3.3164285714285713,8,2025-01-19,2025-11-16,Business,Beginner,302,0.046357615894039736,0.5714285714285714,1,1.75,1.6286515041320677,Power Learners
U01703,21,Male,3,162.64000000000001,3.516666666666667,3,2025-02-09,2025-08-14,Business,Advanced,187,0.016042780748663103,2.0,0,1.0,2.730376512956031,Niche Specialists
U01704,30,Female,2,44.795,3.8100000000000005,2,2025-05-15,2025-05-30,Artificial Intelligence,Beginner,16,0.125,0.0,3,1.0,2.559414412317077,Casual Beginners
U01705,28,Male,1,472.28,4.74,1,2025-02-04,2025-02-04,Programming,Beginner,1,1.0,0.0,2,1.0,3.263407782507217,Premium One-Time Buyers
U01706,17,Female,1,0.0,3.85,1,2025-09-28,2025-09-28,Programming,Beginner,1,1.0,0.0,3,1.0,2.172811679261653,Casual Beginners
U01707,32,Male,3,39.68,4.16,3,2025-05-20,2025-09-15,Cybersecurity,Advanced,119,0.025210084033613446,0.5,0,1.0,2.7281328502491515,Niche Specialists
U01708,22,Male,14,115.37285714285714,2.6457142857142855,9,2025-01-10,2025-11-14,Finance,Intermediate,309,0.045307443365695796,0.5,1,1.5555555555555556,2.2946490644902875,Power Learners
U01709,35,Female,1,0.0,2.14,1,2025-02-05,2025-02-05,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,2.4315013709961635,Casual Beginners
U01710,32,Male,1,394.26,1.35,1,2025-08-17,2025-08-17,Cybersecurity,Intermediate,1,1.0,0.0,2,1.0,2.879942731205762,Premium One-Time Buyers
U01711,15,Female,1,53.86,2.47,1,2025-09-08,2025-09-08,Finance,Beginner,1,1.0,0.0,3,1.0,2.3681250275594072,Casual Beginners
U01712,30,Male,1,0.0,1.59,1,2025-01-25,2025-01-25,Finance,Advanced,1,1.0,1.0,0,1.0,2.207528712175627,Niche Specialists
U01713,15,Male,4,112.895,2.7,4,2025-03-02,2025-12-22,Cybersecurity,Advanced,296,0.013513513513513514,2.0,0,1.0,2.981519882579087,Niche Specialists
U01714,24,Female,1,0.0,3.02,1,2025-05-02,2025-05-02,Data Science,Intermediate,1,1.0,0.0,3,1.0,1.56306209802531,Casual Beginners
U01715,27,Male,1,0.0,4.51,1,2025-07-16,2025-07-16,Design,Beginner,1,1.0,0.0,3,1.0,1.783664332170428,Casual Beginners
U01716,22,Female,1,57.32,4.74,1,2025-09-03,2025-09-03,Web Development,Advanced,1,1.0,1.0,0,1.0,3.0646194274700638,Niche Specialists
U01717,20,Male,1,299.57,3.74,1,2025-05-15,2025-05-15,Data Science,Beginner,1,1.0,0.0,2,1.0,1.7338089752301376,Premium One-Time Buyers
U01718,23,Male,1,0.0,1.52,1,2025-05-28,2025-05-28,Design,Advanced,1,1.0,1.0,0,1.0,2.0773136662388216,Niche Specialists
U01719,32,Female,1,119.04,2.75,1,2025-11-20,2025-11-20,Finance,Intermediate,1,1.0,0.0,3,1.0,2.0442236618125436,Casual Beginners
U01720,21,Female,15,110.398,3.2853333333333334,8,2025-01-01,2025-12-28,Data Science,Beginner,362,0.04143646408839779,0.625,1,1.875,1.4353064259101005,Power Learners
U01721,15,Female,10,81.029,3.357,7,2025-02-25,2025-11-19,Web Development,Advanced,268,0.03731343283582089,1.0,1,1.4285714285714286,3.18946513730743,Power Learners
U01722,30,Female,1,0.0,1.81,1,2025-08-20,2025-08-20,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.1483839748408613,Niche Specialists
U01723,32,Female,1,0.0,1.52,1,2025-10-05,2025-10-05,Design,Advanced,1,1.0,1.0,0,1.0,2.386270509529002,Niche Specialists
U01724,17,Male,16,76.735625,3.0875,10,2025-01-01,2025-12-20,Design,Advanced,354,0.04519774011299435,1.1666666666666667,1,1.6,2.073963624094985,Power Learners
U01725,33,Male,2,0.0,1.325,2,2025-05-08,2025-07-15,Design,Advanced,69,0.028985507246376812,0.5,0,1.0,2.8127410380294955,Niche Specialists
U01726,32,Female,13,77.59076923076924,3.0107692307692306,9,2025-03-12,2025-12-26,Design,Advanced,290,0.04482758620689655,2.0,1,1.4444444444444444,2.4914196081541915,Power Learners
U01727,15,Female,1,0.0,3.93,1,2025-03-02,2025-03-02,Cybersecurity,Intermediate,1,1.0,0.0,3,1.0,2.4351899978485214,Casual Beginners
U01728,33,Female,2,0.0,3.745,2,2025-06-23,2025-12-06,Design,Advanced,167,0.011976047904191617,0.5,0,1.0,2.491872208096589,Niche Specialists
U01729,29,Female,15,160.00333333333336,2.896666666666667,10,2025-01-07,2025-12-02,Project Management,Advanced,330,0.045454545454545456,1.0,1,1.5,2.5173137408157626,Power Learners
U01730,27,Female,1,0.0,2.61,1,2025-08-14,2025-08-14,Design,Advanced,1,1.0,1.0,0,1.0,1.5635703056244319,Niche Specialists
U01731,28,Male,1,0.0,4.1,1,2025-01-07,2025-01-07,Finance,Intermediate,1,1.0,0.0,3,1.0,1.591839563741233,Casual Beginners
U01732,17,Female,2,0.0,4.585,2,2025-01-25,2025-08-05,Design,Advanced,193,0.010362694300518135,1.0,0,1.0,2.7427628735461416,Niche Specialists
U01733,20,Female,4,143.985,3.085,4,2025-04-26,2025-06-29,Data Science,Intermediate,65,0.06153846153846154,0.5,2,1.0,2.6218047871852592,Premium One-Time Buyers
U01734,29,Male,3,148.35333333333332,2.32,3,2025-05-08,2025-07-12,Business,Intermediate,66,0.045454545454545456,1.0,2,1.0,2.9135239056976046,Premium One-Time Buyers
U01735,29,Male,1,57.32,4.74,1,2025-06-24,2025-06-24,Web Development,Advanced,1,1.0,1.0,0,1.0,3.110796047147407,Niche Specialists
U01736,17,Male,1,0.0,3.6,1,2025-02-03,2025-02-03,Data Science,Intermediate,1,1.0,0.0,3,1.0,2.0679437869323394,Casual Beginners
U01737,23,Male,1,0.0,1.28,1,2025-12-10,2025-12-10,Programming,Beginner,1,1.0,0.0,3,1.0,2.8298752606945907,Casual Beginners
U01738,16,Female,1,0.0,4.45,1,2025-09-08,2025-09-08,Design,Advanced,1,1.0,1.0,0,1.0,2.6607427564940855,Niche Specialists
U01739,19,Male,1,0.0,2.98,1,2025-10-04,2025-10-04,Marketing,Advanced,1,1.0,1.0,0,1.0,1.9955755446870393,Niche Specialists
U01740,20,Male,1,0.0,2.98,1,2025-11-18,2025-11-18,Marketing,Advanced,1,1.0,1.0,0,1.0,1.9226111111261517,Niche Specialists
U01741,30,Male,2,0.0,2.95,2,2025-03-24,2025-08-10,Data Science,Beginner,140,0.014285714285714285,0.0,3,1.0,2.3094955318981927,Casual Beginners
U01742,30,Female,2,0.0,4.119999999999999,1,2025-07-05,2025-12-06,Finance,Beginner,155,0.012903225806451613,0.0,3,2.0,2.22626540830408,Casual Beginners
U01743,15,Male,1,0.0,1.81,1,2025-11-30,2025-11-30,Machine Learning,Advanced,1,1.0,1.0,0,1.0,2.5356164205458365,Niche Specialists
U01744,22,Male,4,166.315,3.9625,4,2025-04-15,2025-07-09,Business,Advanced,86,0.046511627906976744,2.0,0,1.0,2.9587673083408568,Niche Specialists
U01745,21,Female,13,124.81846153846153,3.2546153846153847,7,2025-02-14,2025-11-15,Data Science,Beginner,275,0.04727272727272727,0.6666666666666666,1,1.8571428571428572,1.498411204538896,Power Learners
U01746,24,Male,14,114.80357142857143,3.3685714285714283,8,2025-01-23,2025-12-06,Digital Marketing,Beginner,318,0.0440251572327044,0.4,1,1.75,1.481611354042656,Power Learners
U01747,19,Female,4,44.335,3.6925,4,2025-02-22,2025-09-15,Digital Marketing,Intermediate,206,0.019417475728155338,0.5,3,1.0,2.6632604404939886,Casual Beginners
U01748,22,Male,1,394.26,1.35,1,2025-12-13,2025-12-13,Cybersecurity,Intermediate,1,1.0,0.0,2,1.0,2.6533416195403525,Premium One-Time Buyers
U01749,31,Female,1,276.37,2.72,1,2025-10-07,2025-10-07,Design,Advanced,1,1.0,1.0,0,1.0,2.4666385660904298,Niche Specialists
U01750,24,Male,4,156.91500000000002,3.435,4,2025-01-30,2025-08-16,Business,Beginner,199,0.020100502512562814,0.0,2,1.0,2.3110383289791905,Premium One-Time Buyers
U01751,25,Female,1,0.78,3.89,1,2025-03-19,2025-03-19,Machine Learning,Advanced,1,1.0,1.0,0,1.0,1.9393406189360236,Niche Specialists
U01752,34,Female,4,75.495,2.8,4,2025-03-10,2025-12-02,Artificial Intelligence,Advanced,268,0.014925373134328358,1.0,0,1.0,2.7747038352574154,Niche Specialists
U01753,17,Female,1,0.0,2.0,1,2025-09-05,2025-09-05,Business,Advanced,1,1.0,1.0,0,1.0,2.423676299497925,Niche Specialists
U01754,22,Male,1,0.0,3.64,1,2025-06-29,2025-06-29,Artificial Intelligence,Beginner,1,1.0,0.0,3,1.0,2.133342134560194,Casual Beginners
U01755,26,Female,1,285.05,1.96,1,2025-11-24,2025-11-24,Business,Beginner,1,1.0,0.0,2,1.0,1.878523958333299,Premium One-Time Buyers
U01756,21,Male,2,0.0,1.505,2,2025-01-27,2025-03-30,Machine Learning,Beginner,63,0.031746031746031744,0.0,3,1.0,2.9496337819988234,Casual Beginners
U01757,26,Female,1,0.0,2.88,1,2025-08-18,2025-08-18,Programming,Beginner,1,1.0,0.0,3,1.0,1.7197595486483384,Casual Beginners
U01758,16,Female,1,326.02,2.69,1,2025-08-07,2025-08-07,Business,Intermediate,1,1.0,0.0,2,1.0,2.329094751744916,Premium One-Time Buyers
U01759,21,Male,1,276.37,2.72,1,2025-03-11,2025-03-11,Design,Advanced,1,1.0,1.0,0,1.0,2.318232196396667,Niche Specialists
U01760,19,Male,1,490.9,4.55,1,2025-07-06,2025-07-06,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.859738652302579,Premium One-Time Buyers
U01761,31,Male,2,0.0,2.44,2,2025-02-12,2025-09-25,Business,Advanced,226,0.008849557522123894,1.0,0,1.0,2.254226271250691,Niche Specialists
U01762,33,Male,15,95.136,3.624666666666667,11,2025-04-20,2025-12-16,Marketing,Advanced,241,0.06224066390041494,1.4,1,1.3636363636363635,2.628732677188784,Power Learners
U01763,24,Male,1,248.1,1.2,1,2025-07-30,2025-07-30,Artificial Intelligence,Beginner,1,1.0,0.0,2,1.0,2.56512252630059,Premium One-Time Buyers
U01764,30,Male,2,142.525,3.2,2,2025-08-02,2025-10-20,Business,Beginner,80,0.025,0.0,2,1.0,2.273286640613077,Premium One-Time Buyers
U01765,24,Female,1,0.0,2.01,1,2025-07-23,2025-07-23,Marketing,Advanced,1,1.0,1.0,0,1.0,1.979071647154655,Niche Specialists
U01766,33,Female,3,207.6933333333333,2.9633333333333334,3,2025-03-02,2025-07-05,Cybersecurity,Advanced,126,0.023809523809523808,1.0,0,1.0,2.558937510522311,Niche Specialists
U01767,15,Female,1,0.0,4.44,1,2025-03-06,2025-03-06,Digital Marketing,Beginner,1,1.0,0.0,3,1.0,2.365935959986738,Casual Beginners
U01768,26,Female,2,0.0,4.19,2,2025-04-30,2025-09-04,Cybersecurity,Advanced,128,0.015625,1.0,0,1.0,2.278573393859297,Niche Specialists
U01769,15,Male,4,13.465,3.1875,4,2025-01-30,2025-08-21,Digital Marketing,Beginner,204,0.0196078431372549,0.0,3,1.0,2.8649336571169473,Casual Beginners
U01770,22,Female,2,0.0,4.695,2,2025-03-22,2025-09-27,Cybersecurity,Advanced,190,0.010526315789473684,0.5,0,1.0,2.82837135176756,Niche Specialists
U01771,21,Male,3,115.82999999999998,2.2133333333333334,3,2025-02-19,2025-08-18,Design,Advanced,181,0.016574585635359115,3.0,0,1.0,3.601306117156849,Niche Specialists
U01772,32,Female,1,0.0,2.01,1,2025-03-16,2025-03-16,Marketing,Advanced,1,1.0,1.0,0,1.0,2.313176476609904,Niche Specialists
